pagina	pregunta	incisos
369	nivel_educacion	b
369	tono	b
369	emociones	h
369	tipo_entidad	h
369	origen_entidad	b
369	proposito	d
369	informacion_presentada	a
369	vision	d
369	consecuencias	c
369	que_muestra	c
369	intencion	a
369	localizacion_problema	c
369	involucrados	b
369	formalidad	a
369	nivel_educacion	b
369	tono	b
369	emociones	e
83	tipo_entidad	b
83	origen_entidad	b
83	proposito	d
83	informacion_presentada	a
83	vision	d
83	consecuencias	a
83	que_muestra	c
83	intencion	a
83	localizacion_problema	c
83	involucrados	d
83	formalidad	a
83	nivel_educacion	b
83	tono	b
83	emociones	h
83	tipo_entidad	b
83	origen_entidad	b
83	proposito	d
83	informacion_presentada	a
83	vision	d
83	consecuencias	a
83	que_muestra	d
83	intencion	b
83	localizacion_problema	b
83	involucrados	e
83	formalidad	a
83	nivel_educacion	b
83	tono	b
83	emociones	g
83	tipo_entidad	b
83	origen_entidad	b
83	proposito	d
83	informacion_presentada	a
83	vision	d
83	consecuencias	a
83	que_muestra	d
83	intencion	b
83	localizacion_problema	c
83	involucrados	f e d
83	formalidad	a
83	nivel_educacion	b
83	tono	b
83	emociones	h
79	tipo_entidad	h
79	origen_entidad	b
79	proposito	d
79	informacion_presentada	a
79	vision	d
79	consecuencias	c
79	que_muestra	c
79	intencion	a
79	localizacion_problema	c
79	involucrados	b
79	formalidad	a
79	nivel_educacion	b
79	tono	b
79	emociones	a h
79	tipo_entidad	h
79	origen_entidad	b
79	proposito	d
79	informacion_presentada	a
79	vision	d
79	consecuencias	a b
79	que_muestra	a
79	intencion	b
79	localizacion_problema	c
79	involucrados	a
79	formalidad	a
79	nivel_educacion	b
79	tono	a
79	emociones	h
79	tipo_entidad	h
79	origen_entidad	b
79	proposito	a g b d
79	informacion_presentada	a
79	vision	d
79	consecuencias	d
79	que_muestra	d
79	intencion	a
79	localizacion_problema	c
79	involucrados	e a b c d
79	formalidad	a
79	nivel_educacion	b
79	tono	a
79	emociones	h
381	tipo_entidad	h
381	origen_entidad	b
381	proposito	d
381	informacion_presentada	a
381	vision	d
381	consecuencias	a
381	que_muestra	c
381	intencion	c
381	localizacion_problema	c
381	involucrados	c
381	formalidad	a
381	nivel_educacion	b
381	tono	a
381	emociones	h
381	tipo_entidad	h
381	origen_entidad	b
381	proposito	d
381	informacion_presentada	a
381	vision	d
381	consecuencias	a b
381	que_muestra	c
381	intencion	c
381	localizacion_problema	b
381	involucrados	c
381	formalidad	a
381	nivel_educacion	b
381	tono	a
381	emociones	a
381	tipo_entidad	h
381	origen_entidad	b
381	proposito	d
381	informacion_presentada	a
381	vision	d
381	consecuencias	a
381	que_muestra	c
381	intencion	c
381	localizacion_problema	c
381	involucrados	c
381	formalidad	a
381	nivel_educacion	b
381	tono	b
381	emociones	h
305	tipo_entidad	h
305	origen_entidad	b
305	proposito	d
305	informacion_presentada	a
305	vision	d
305	consecuencias	d
305	que_muestra	c
305	intencion	a
305	localizacion_problema	c
305	involucrados	b
305	formalidad	a
305	nivel_educacion	b
305	tono	b
305	emociones	h
305	tipo_entidad	h
305	origen_entidad	b
305	proposito	d
305	informacion_presentada	a
305	vision	d
305	consecuencias	d
305	que_muestra	d
305	intencion	a
305	localizacion_problema	b
305	involucrados	a f b
305	formalidad	a
305	nivel_educacion	b
305	tono	b
305	emociones	h
305	tipo_entidad	h
305	origen_entidad	b
305	proposito	d
305	informacion_presentada	a
305	vision	d
305	consecuencias	c
305	que_muestra	c
305	intencion	a
305	localizacion_problema	b
305	involucrados	f e d
305	formalidad	a
305	nivel_educacion	b
305	tono	b
305	emociones	h
458	tipo_entidad	h
458	origen_entidad	b
458	proposito	d
458	informacion_presentada	a
458	vision	d
458	consecuencias	c
458	que_muestra	c
458	intencion	a
458	localizacion_problema	b
458	involucrados	c
458	formalidad	a
458	nivel_educacion	b
458	tono	b
458	emociones	c
458	tipo_entidad	h
458	origen_entidad	b
458	proposito	d
458	informacion_presentada	a
458	vision	d
458	consecuencias	c
458	que_muestra	c
458	intencion	a
458	localizacion_problema	b
458	involucrados	e c
458	formalidad	a
458	nivel_educacion	b
458	tono	b
458	emociones	h
458	tipo_entidad	h
458	origen_entidad	b
458	proposito	d
458	informacion_presentada	a
458	vision	d
458	consecuencias	c
458	que_muestra	d
458	intencion	a
458	localizacion_problema	c
458	involucrados	a e c f
458	formalidad	a
458	nivel_educacion	b
458	tono	b
458	emociones	g
389	tipo_entidad	h
389	origen_entidad	b
389	proposito	d
389	informacion_presentada	a
389	vision	d
389	consecuencias	c
389	que_muestra	d
389	intencion	a
389	localizacion_problema	b
389	involucrados	a e f h
389	formalidad	a
389	nivel_educacion	b
389	tono	a
389	emociones	g
389	tipo_entidad	h
389	origen_entidad	b
389	proposito	d
389	informacion_presentada	a
389	vision	d
389	consecuencias	c
389	que_muestra	a
389	intencion	c
389	localizacion_problema	c
389	involucrados	g
389	formalidad	a
389	nivel_educacion	b
389	tono	b
389	emociones	g
389	tipo_entidad	h
389	origen_entidad	b
389	proposito	d
389	informacion_presentada	a
389	vision	d
389	consecuencias	c
389	que_muestra	c
389	intencion	a
389	localizacion_problema	b
389	involucrados	e
389	formalidad	a
389	nivel_educacion	b
389	tono	b
389	emociones	h
299	tipo_entidad	h
299	origen_entidad	b
299	proposito	g e d
299	informacion_presentada	a
299	vision	d
299	consecuencias	c
299	que_muestra	c
299	intencion	a
299	localizacion_problema	b
299	involucrados	f e
299	formalidad	a
299	nivel_educacion	b
299	tono	b
299	emociones	g e a b c d
299	tipo_entidad	h
299	origen_entidad	b
299	proposito	d
299	informacion_presentada	a
299	vision	a
299	consecuencias	c
299	que_muestra	b
299	intencion	a
299	localizacion_problema	b
299	involucrados	a f h b
299	formalidad	a
299	nivel_educacion	b
299	tono	b
299	emociones	f e h
299	tipo_entidad	h
299	origen_entidad	b
299	proposito	d
299	informacion_presentada	a
299	vision	a
299	consecuencias	c
299	que_muestra	c
299	intencion	a
299	localizacion_problema	b
299	involucrados	f e
299	formalidad	a
299	nivel_educacion	b
299	tono	b
299	emociones	h
139	tipo_entidad	h
139	origen_entidad	b
139	proposito	d
139	informacion_presentada	a
139	vision	d
139	consecuencias	c
139	que_muestra	c
139	intencion	a
139	localizacion_problema	b
139	involucrados	f e
139	formalidad	a
139	nivel_educacion	b
139	tono	b
139	emociones	c
139	tipo_entidad	h
139	origen_entidad	b
139	proposito	c d
139	informacion_presentada	a
139	vision	d
139	consecuencias	c
139	que_muestra	b
139	intencion	a
139	localizacion_problema	b
139	involucrados	a c f
139	formalidad	a
139	nivel_educacion	b
139	tono	b
139	emociones	c
139	tipo_entidad	g
139	origen_entidad	b
139	proposito	b e c d
139	informacion_presentada	a
139	consecuencias	c
139	que_muestra	c
139	intencion	a
139	localizacion_problema	b
139	involucrados	b
139	formalidad	a
139	nivel_educacion	b
139	tono	b
139	emociones	h
488	tipo_entidad	a
488	origen_entidad	a
488	proposito	d
488	informacion_presentada	a
488	vision	d
488	consecuencias	d
488	que_muestra	a
488	intencion	c
488	localizacion_problema	b
488	involucrados	c
488	formalidad	a
488	nivel_educacion	b
488	tono	a
488	emociones	g
488	tipo_entidad	a
488	origen_entidad	b
488	proposito	d
488	informacion_presentada	a
488	vision	d
488	consecuencias	c
488	que_muestra	a
488	intencion	c
488	localizacion_problema	c
488	involucrados	a c f
488	formalidad	a
488	nivel_educacion	b
488	tono	a
488	emociones	g
488	tipo_entidad	a
488	origen_entidad	a
488	proposito	d
488	informacion_presentada	a
488	vision	a
488	consecuencias	c
488	que_muestra	c
488	intencion	c
488	localizacion_problema	b
488	involucrados	b
488	formalidad	a
488	nivel_educacion	b
488	tono	a
488	emociones	e
506	tipo_entidad	d
506	origen_entidad	a
506	proposito	b
506	informacion_presentada	a
506	vision	d
506	consecuencias	c
506	que_muestra	c
506	intencion	a
506	localizacion_problema	b
506	involucrados	c
506	formalidad	a
506	nivel_educacion	b
506	tono	b
506	emociones	c
506	tipo_entidad	d
506	origen_entidad	a
506	proposito	d
506	informacion_presentada	a
506	vision	d
506	consecuencias	d
506	que_muestra	c
506	intencion	b
506	localizacion_problema	b
506	involucrados	b c f d
506	formalidad	a
506	nivel_educacion	b
506	tono	b
506	emociones	b g e f
506	tipo_entidad	d
506	origen_entidad	a
506	proposito	b
506	informacion_presentada	a
506	vision	d
506	consecuencias	d
506	que_muestra	d
506	intencion	c
506	localizacion_problema	c
506	involucrados	e
506	formalidad	a
506	nivel_educacion	b
506	tono	b
506	emociones	d
64	tipo_entidad	h
64	origen_entidad	b
64	proposito	d
64	informacion_presentada	a
64	vision	d
64	consecuencias	b
64	que_muestra	d
64	intencion	b
64	localizacion_problema	c
64	involucrados	c
64	formalidad	a
64	nivel_educacion	b
64	tono	b
64	emociones	h
64	tipo_entidad	h
64	origen_entidad	b
64	proposito	d
64	informacion_presentada	a
64	vision	d
64	consecuencias	d
64	que_muestra	d
64	intencion	a
64	localizacion_problema	b
64	involucrados	e c
64	formalidad	a
64	nivel_educacion	b
64	tono	a
64	emociones	h
64	tipo_entidad	h
64	origen_entidad	b
64	proposito	d
64	informacion_presentada	a
64	vision	d
64	consecuencias	c
64	que_muestra	a
64	intencion	c
64	localizacion_problema	b
64	involucrados	b
64	formalidad	a
64	nivel_educacion	b
64	tono	a
64	emociones	h
196	tipo_entidad	h
196	origen_entidad	b
196	proposito	c
196	informacion_presentada	a
196	vision	d
196	consecuencias	c
196	que_muestra	d
196	intencion	a
196	localizacion_problema	c
196	involucrados	f c
196	formalidad	a
196	nivel_educacion	b
196	tono	b
196	emociones	h
196	tipo_entidad	h
196	origen_entidad	b
196	proposito	d
196	informacion_presentada	a
196	vision	d
196	consecuencias	c
196	que_muestra	d
196	intencion	a
196	localizacion_problema	b
196	involucrados	b
196	formalidad	a
196	nivel_educacion	b
196	tono	b
196	emociones	g
196	tipo_entidad	h
196	origen_entidad	b
196	proposito	c
196	informacion_presentada	a
196	vision	d
196	consecuencias	c
196	que_muestra	d
196	intencion	a
196	localizacion_problema	a
196	involucrados	a f
196	formalidad	a
196	nivel_educacion	b
196	tono	b
196	emociones	h
317	tipo_entidad	c
317	origen_entidad	b
317	proposito	d
317	informacion_presentada	a
317	vision	d
317	consecuencias	c
317	que_muestra	b
317	intencion	b
317	localizacion_problema	b
317	involucrados	f g c d
317	formalidad	a
317	nivel_educacion	b
317	tono	a
317	emociones	h
317	tipo_entidad	c
317	origen_entidad	b
317	proposito	d
317	informacion_presentada	a
317	vision	d
317	consecuencias	b
317	que_muestra	b
317	intencion	a
317	localizacion_problema	b
317	involucrados	a b
317	formalidad	a
317	nivel_educacion	b
317	tono	b
317	emociones	h
317	tipo_entidad	c
317	origen_entidad	b
317	proposito	d
317	informacion_presentada	a
317	vision	d
317	consecuencias	c
317	que_muestra	c
317	intencion	a
317	localizacion_problema	b
317	involucrados	c
317	formalidad	a
317	nivel_educacion	b
317	tono	a
317	emociones	h
93	tipo_entidad	h
93	origen_entidad	b
93	proposito	d
93	informacion_presentada	a
93	vision	d
93	consecuencias	c
93	que_muestra	d
93	intencion	b
93	localizacion_problema	b
93	involucrados	c
93	formalidad	a
93	nivel_educacion	b
93	tono	b
93	emociones	h
93	tipo_entidad	h
93	origen_entidad	b
93	proposito	d
93	informacion_presentada	a
93	vision	d
93	consecuencias	c
93	que_muestra	d
93	intencion	a
93	localizacion_problema	c
93	involucrados	c
93	formalidad	a
93	nivel_educacion	b
93	tono	b
93	emociones	h
93	tipo_entidad	h
93	origen_entidad	b
93	proposito	d
93	informacion_presentada	a
93	vision	d
93	consecuencias	c
93	que_muestra	c
93	intencion	b
93	localizacion_problema	c
93	involucrados	c
93	formalidad	a
93	nivel_educacion	b
93	tono	a
93	emociones	h
269	tipo_entidad	b
269	origen_entidad	a
269	proposito	b
269	informacion_presentada	a
269	vision	d
269	consecuencias	d
269	que_muestra	c
269	intencion	c
269	localizacion_problema	b
269	involucrados	a
269	formalidad	a
269	nivel_educacion	b
269	tono	a
269	emociones	h
269	tipo_entidad	b
269	origen_entidad	a
269	proposito	d
269	informacion_presentada	a
269	vision	d
269	consecuencias	b
269	que_muestra	c
269	intencion	e
269	localizacion_problema	b
269	involucrados	f e d
269	formalidad	a
269	nivel_educacion	b
269	tono	b
269	emociones	g
269	tipo_entidad	b
269	origen_entidad	a
269	proposito	d
269	informacion_presentada	a
269	vision	d
269	consecuencias	d
269	que_muestra	c
269	intencion	e
269	localizacion_problema	b
269	involucrados	f e
269	formalidad	a
269	nivel_educacion	b
269	tono	a
269	emociones	h
470	tipo_entidad	b
470	origen_entidad	b
470	proposito	g e
470	informacion_presentada	a
470	vision	d
470	consecuencias	c
470	que_muestra	c
470	intencion	b
470	localizacion_problema	a
470	involucrados	f g e d
470	formalidad	a
470	nivel_educacion	b
470	tono	b
470	emociones	h
470	tipo_entidad	d
470	origen_entidad	b
470	proposito	d
470	informacion_presentada	a
470	vision	d
470	consecuencias	c
470	que_muestra	d
470	intencion	b
470	localizacion_problema	b
470	involucrados	b
470	formalidad	a
470	nivel_educacion	b
470	tono	b
470	emociones	f
470	tipo_entidad	g
470	origen_entidad	b
470	proposito	b
470	informacion_presentada	a
470	vision	d
470	consecuencias	c
470	que_muestra	d
470	intencion	b
470	localizacion_problema	b
470	involucrados	f e d
470	formalidad	a
470	nivel_educacion	b
470	tono	b
470	emociones	g c d
164	tipo_entidad	h
164	origen_entidad	b
164	proposito	c d
164	informacion_presentada	a
164	vision	d
164	consecuencias	c
164	que_muestra	c
164	intencion	f
164	localizacion_problema	b
164	involucrados	a e c
164	formalidad	a
164	nivel_educacion	b
164	tono	b
164	emociones	h
164	tipo_entidad	h
164	origen_entidad	a
164	proposito	e d
164	informacion_presentada	a
164	vision	d
164	consecuencias	c
164	que_muestra	c
164	intencion	a e d
164	localizacion_problema	b
164	involucrados	f e a c h
164	formalidad	a
164	nivel_educacion	b
164	tono	b
164	emociones	g
164	tipo_entidad	h
164	origen_entidad	a
164	proposito	a
164	informacion_presentada	a
164	vision	d
164	consecuencias	c
164	que_muestra	c
164	intencion	a
164	localizacion_problema	b
164	involucrados	a f b d
164	formalidad	a
164	nivel_educacion	b
164	tono	b
164	emociones	g
25	tipo_entidad	b
25	origen_entidad	b
25	proposito	d
25	informacion_presentada	a
25	vision	d
25	consecuencias	d
25	que_muestra	c
25	intencion	c
25	localizacion_problema	b
25	involucrados	a c f
25	formalidad	a
25	nivel_educacion	b
25	tono	a
25	emociones	e
25	tipo_entidad	b
25	origen_entidad	b
25	proposito	d
25	informacion_presentada	a
25	vision	d
25	consecuencias	b
25	que_muestra	c
25	intencion	c
25	localizacion_problema	b
25	involucrados	a
25	formalidad	a
25	nivel_educacion	b
25	tono	a
25	emociones	e
25	tipo_entidad	b
25	origen_entidad	b
25	proposito	c
25	informacion_presentada	a
25	vision	d
25	consecuencias	a
25	que_muestra	c
25	intencion	c
25	localizacion_problema	b
25	involucrados	a
25	formalidad	a
25	nivel_educacion	b
25	tono	a
25	emociones	h
380	tipo_entidad	b
380	origen_entidad	b
380	proposito	b
380	informacion_presentada	a
380	vision	d
380	consecuencias	c
380	que_muestra	d
380	intencion	a
380	localizacion_problema	b
380	involucrados	a f
380	formalidad	a
380	nivel_educacion	b
380	tono	b
380	emociones	e
380	tipo_entidad	h
380	origen_entidad	b
380	proposito	b
380	informacion_presentada	a
380	vision	d
380	consecuencias	c
380	que_muestra	c
380	intencion	a
380	localizacion_problema	b
380	involucrados	f g d
380	formalidad	a
380	nivel_educacion	b
380	tono	b
380	emociones	f
380	tipo_entidad	h
380	origen_entidad	b
380	proposito	b
380	informacion_presentada	a
380	vision	d
380	consecuencias	c
380	que_muestra	c
380	intencion	e
380	localizacion_problema	b
380	involucrados	c
380	formalidad	a
380	nivel_educacion	b
380	tono	b
380	emociones	h
393	tipo_entidad	h
393	origen_entidad	b
393	proposito	d
393	informacion_presentada	a
393	vision	d
393	consecuencias	b
393	que_muestra	c
393	intencion	a
393	localizacion_problema	c
393	involucrados	c
393	formalidad	a
393	nivel_educacion	b
393	tono	b
393	emociones	h
393	tipo_entidad	h
393	origen_entidad	b
393	proposito	d
393	informacion_presentada	a
393	vision	d
393	consecuencias	b
393	que_muestra	c
393	intencion	a
393	localizacion_problema	b
393	involucrados	c
393	formalidad	a
393	nivel_educacion	b
393	tono	b
393	emociones	h
393	tipo_entidad	h
393	origen_entidad	b
393	proposito	d
393	informacion_presentada	a
393	vision	d
393	consecuencias	a
393	que_muestra	c
393	intencion	a
393	localizacion_problema	b
393	involucrados	a f c b
393	formalidad	a
393	nivel_educacion	b
393	tono	b
393	emociones	h
63	tipo_entidad	h
63	origen_entidad	b
63	proposito	a b d
63	informacion_presentada	a
63	vision	d
63	consecuencias	c
63	que_muestra	c
63	intencion	a
63	localizacion_problema	b
63	involucrados	f e c
63	formalidad	a
63	nivel_educacion	b
63	tono	b
63	tipo_entidad	h
63	origen_entidad	b
63	proposito	d
63	informacion_presentada	a
63	vision	d
63	consecuencias	c
63	que_muestra	b
63	intencion	a
63	localizacion_problema	b
63	involucrados	c
63	formalidad	a
63	nivel_educacion	b
63	tono	b
63	emociones	h
63	tipo_entidad	h
63	origen_entidad	b
63	proposito	d
63	informacion_presentada	a
63	vision	d
63	consecuencias	a
63	que_muestra	c
63	intencion	a
63	localizacion_problema	c
63	involucrados	c
63	formalidad	a
63	nivel_educacion	b
63	tono	a
63	emociones	h
17	tipo_entidad	h
17	proposito	b
17	informacion_presentada	a
17	vision	d
17	consecuencias	d
17	que_muestra	c
17	intencion	c
17	localizacion_problema	a
17	involucrados	a g c f
17	formalidad	a
17	nivel_educacion	b
17	tono	b
17	emociones	g
17	tipo_entidad	d
17	proposito	b
17	vision	d
17	consecuencias	a
17	que_muestra	b
17	intencion	c
17	localizacion_problema	c
17	involucrados	f e c d
17	formalidad	a
17	nivel_educacion	b
17	tono	b
17	emociones	h
17	tipo_entidad	h
17	origen_entidad	a
17	proposito	b
17	informacion_presentada	a
17	vision	d
17	consecuencias	c
17	que_muestra	d
17	intencion	c
17	localizacion_problema	c
17	involucrados	f c d
17	formalidad	a
17	nivel_educacion	b
17	tono	b
17	emociones	c
191	tipo_entidad	h
191	origen_entidad	a
191	proposito	d
191	informacion_presentada	a
191	vision	d
191	consecuencias	c
191	que_muestra	b
191	intencion	b
191	localizacion_problema	a
191	involucrados	b
191	formalidad	a
191	nivel_educacion	b
191	tono	b
